Zip Code,Total times 1k,num returns
94559,134311000,3600
94559,133910000,2150
94559,108647000,1230
94559,271878000,1940
94559,307893000,750
94560,1822853000,22290
94560,73496000,5730
94560,177042000,4760
94560,206674000,3320
94560,207265000,2370
94560,615685000,4380
94560,542691000,1730
94561,1276132000,18480
94561,66593000,5220
94561,146367000,3940
94561,166531000,2670
94561,186872000,2120
94561,534055000,3900
94561,175714000,630
94563,2733495000,9130
94563,17288000,1710
94563,30305000,780
94563,43055000,670
94563,52300000,580
94563,274703000,1820
94563,2315844000,3570
94564,699127000,10050
94564,35663000,2710
94564,83438000,2210
94564,108701000,1740
94564,97972000,1120
94564,260577000,1900
94564,112776000,370
94565,2187393000,42430
94565,197467000,14740
94565,435578000,11880
94565,402116000,6520
94565,334765000,3840
94565,645094000,4830
94565,172373000,620
94566,3898988000,20840
94566,50239000,4640
94566,93008000,2460
94566,130859000,2050
94566,153078000,1730
94566,668737000,4540
94566,2803067000,5420
94567,21005000,280
94567,1079000,80
94567,2875000,80
94567,4001000,60
94567,13050000,60
94568,3606922000,25970
94568,54570000,4780
94568,121435000,3210
94568,166409000,2630
94568,213315000,2410
94568,1056121000,7170
94568,1995072000,5770
94571,334128000,4880
94571,17395000,1340
94571,39090000,1050
94571,51681000,820
94571,53708000,610
94571,122761000,910
94571,49493000,150
94572,250530000,4190
94572,17254000,1290
94572,38259000,1030
94572,41679000,670
94572,39314000,450
94572,89412000,660
94572,24612000,90
94574,779226000,3970
94574,12469000,980
94574,33363000,880
94574,32618000,520
94574,32504000,360
94574,93234000,640
94574,575038000,590
94576,8330000,110
94576,347000,30
94576,1286000,30
94576,1497000,20
94576,5200000,30
94577,1679635000,24530
94577,94044000,7050
94577,228865000,6110
94577,257328000,4140
94577,215267000,2460
94577,516283000,3740
94577,367848000,1030
94578,1027536000,19300
94578,84146000,6220
94578,206003000,5580
94578,208794000,3380
94578,157511000,1810
94578,263377000,1990
94578,107705000,320
94579,670524000,10880
94579,42755000,3310
94579,100721000,2690
94579,113417000,1810
94579,94972000,1090
94579,222319000,1640
94579,96340000,340
94580,866804000,14660
94580,57298000,4400
94580,135607000,3640
94580,151686000,2440
94580,139549000,1600
94580,308157000,2310
94580,74507000,270
94582,3195052000,17800
94582,32789000,3150
94582,65103000,1700
94582,91975000,1440
94582,106172000,1200
94582,640650000,4270
94582,2258363000,6040
94583,4081659000,21380
94583,40342000,3710
94583,77047000,2040
94583,127675000,2000
94583,156733000,1770
94583,780157000,5310
94583,2899705000,6550
94585,787038000,14000
94585,57342000,4300
94585,132387000,3580
94585,146320000,2360
94585,138221000,1590
94585,262314000,1990
94585,50454000,180
94586,97942000,530
94586,1096000,100
94586,3135000,80
94586,3550000,60
94586,5138000,60
94586,17258000,120
94586,67765000,110
94587,2760263000,34490
94587,121716000,9560
94587,286100000,7670
94587,311330000,5010
94587,286513000,3270
94587,882196000,6300
94587,872408000,2680
94588,2361314000,16150
94588,34439000,3200
94588,69856000,1850
94588,108968000,1720
94588,144447000,1620
94588,642263000,4400
94588,1361341000,3360
94589,680390000,14460
94589,68671000,5050
94589,153466000,4190
94589,157254000,2560
94589,115082000,1330
94589,156562000,1220
94589,29355000,110
94590,793954000,17340
94590,89429000,6640
94590,187910000,5110
94590,167102000,2710
94590,116708000,1340
94590,179266000,1360
94590,53539000,180
94591,1867787000,27290
94591,102244000,7780
94591,236910000,6330
94591,271479000,4360
94591,265265000,3040
94591,651684000,4760
94591,340205000,1020
94592,36528000,420
94592,1198000,110
94592,2972000,80
94592,3350000,50
94592,3858000,40
94592,14702000,100
94592,10448000,40
94595,1166659000,9970
94595,26468000,2160
94595,57947000,1530
94595,91031000,1440
94595,101471000,1150
94595,321979000,2270
94595,567763000,1420
94596,2574214000,12010
94596,29414000,2490
94596,70925000,1840
94596,112550000,1780
94596,119160000,1350
94596,371081000,2590
94596,1871084000,1960
94597,1278635000,11660
94597,28990000,2420
94597,70114000,1830
94597,102780000,1630
94597,118746000,1340
94597,412684000,2900
94597,545321000,1540
94598,2119382000,13460
94598,27623000,2560
94598,60207000,1570
94598,91492000,1440
94598,110082000,1250
94598,513111000,3480
94598,1316867000,3160
94599,164170000,1460
94599,5099000,400
94599,12878000,340
94599,13220000,210
94599,14142000,160
94599,31268000,220
94599,87563000,130
94601,942234000,22310
94601,122510000,8930
94601,270209000,7460
94601,191644000,3140
94601,117733000,1360
94601,164790000,1240
94601,75348000,180
94602,1431201000,14710
94602,47899000,3660
94602,115075000,3030
94602,130166000,2070
94602,127173000,1440
94602,407277000,2830
94602,603611000,1680
94603,613775000,15140
94603,81173000,5860
94603,183313000,5070
94603,147066000,2400
94603,90525000,1050
94603,89318000,700
94603,22380000,60
94605,1393108000,20510
94605,85797000,6350
94605,183832000,5000
94605,194361000,3130
94605,169419000,1940
94605,435312000,3110
94605,324387000,980
94606,929542000,18740
94606,91844000,6830
94606,207890000,5590
94606,184378000,2980
94606,125753000,1450
94606,208791000,1550
94606,110886000,340
94607,834920000,13100
94607,62654000,4690
94607,122435000,3320
94607,106878000,1720
94607,88086000,1010
94607,239999000,1720
94607,214868000,640
94608,1288167000,16870
94608,60474000,4410
94608,152364000,4050
94608,172505000,2760
94608,151135000,1720
94608,407115000,2920
94608,344574000,1010
94609,900477000,11950
94609,44645000,3270
94609,114206000,3000
94609,125100000,2000
94609,99944000,1140
94609,249275000,1780
94609,267307000,760
94610,2216391000,18100
94610,44520000,3360
94610,128131000,3290
94610,206587000,3270
94610,205354000,2340
94610,500076000,3530
94610,1131723000,2310
94611,4435136000,20720
94611,45244000,3760
94611,111900000,2890
94611,171704000,2680
94611,174098000,1970
94611,640300000,4360
94611,3291890000,5060
94612,634296000,8470
94612,31646000,2330
94612,74910000,1990
94612,94416000,1510
94612,75051000,860
94612,179572000,1300
94612,178701000,480
94618,1821555000,8770
94618,16364000,1430
94618,41721000,1060
94618,67909000,1070
94618,72556000,810
94618,303379000,2050
94618,1319626000,2350
94619,1123277000,12520
94619,44798000,3370
94619,98063000,2600
94619,118940000,1890
94619,105492000,1200
94619,330773000,2320
94619,425211000,1140
94621,482178000,13270
94621,79108000,5740
94621,163143000,4550
94621,111654000,1840
94621,60973000,710
94621,48446000,390
94621,18854000,40
94702,718300000,8840
94702,31531000,2370
94702,74515000,1950
94702,84543000,1340
94702,72174000,820
94702,232403000,1620
94702,223134000,740
94703,870995000,10350
94703,37734000,2860
94703,91996000,2450
94703,96426000,1540
94703,86900000,980
94703,237022000,1680
94703,320917000,840
94704,402577000,6620
94704,32596000,2810
94704,62323000,1680
94704,48544000,770
94704,37390000,430
94704,88596000,630
94704,133128000,300
94705,1491943000,7450
94705,19669000,1590
94705,47152000,1230
94705,60746000,950
94705,60317000,680
94705,202041000,1390
94705,1102018000,1610
94706,918460000,9190
94706,26172000,2170
94706,62994000,1650
94706,77989000,1230
94706,86883000,980
94706,296715000,2060
94706,367707000,1100
94707,1329045000,6880
94707,14152000,1270
94707,33410000,850
94707,42537000,660
94707,56259000,630
94707,241727000,1610
94707,940960000,1860
94708,1164940000,5950
94708,12089000,1050
94708,26597000,690
94708,37669000,580
94708,42784000,480
94708,210243000,1400
94708,835558000,1750
94709,491627000,5280
94709,17978000,1450
94709,46715000,1240
94709,43404000,690
94709,46546000,530
94709,126515000,900
94709,210469000,470
94710,328168000,3950
94710,16016000,1180
94710,36890000,990
94710,34629000,550
94710,33010000,370
94710,85568000,590
94710,122055000,270
94801,639427000,13040
94801,70308000,5060
94801,149436000,4110
94801,117225000,1910
94801,79733000,920
94801,104945000,790
94801,117780000,250
94803,875735000,12360
94803,43574000,3350
94803,107418000,2840
94803,122603000,1950
94803,121764000,1390
94803,319313000,2290
94803,161063000,540
94804,1026989000,19690
94804,93213000,6840
94804,209474000,5660
94804,195519000,3160
94804,149793000,1720
94804,257855000,1910
94804,121135000,400
94805,463705000,7200
94805,27595000,2090
94805,66923000,1770
94805,75229000,1210
94805,69985000,800
94805,149395000,1090
94805,74578000,240
94806,1388757000,28430
94806,131693000,9660
94806,318744000,8630
94806,292100000,4730
94806,219434000,2540
94806,340544000,2590
94806,86242000,280
94901,2579533000,19630
94901,72352000,5600
94901,153776000,4120
94901,156096000,2480
94901,134705000,1510
94901,433457000,2950
94901,1629147000,2970
94903,1851520000,14690
94903,40072000,3360
94903,90881000,2380
94903,117352000,1840
94903,127784000,1430
94903,487712000,3350
94903,987719000,2330
94904,1948613000,6110
94904,14710000,1300
94904,28955000,750
94904,41774000,650
94904,44292000,490
94904,164427000,1120
94904,1654455000,1800
94920,2664399000,6140
94920,12208000,1170
94920,21256000,550
94920,32297000,500
94920,36212000,400
94920,165718000,1120
94920,2396708000,2400
94922,15452000,200
94922,857000,70
94922,3161000,70
94922,1985000,20
94922,9449000,40
94923,73841000,730
94923,2578000,190
94923,5689000,150
94923,6486000,100
94923,5435000,60
94923,20046000,140
94923,33607000,90
94924,48823000,630
94924,2751000,230
94924,5574000,150
94924,5062000,80
94924,3665000,40
94924,12064000,80
94924,19707000,50
94925,938536000,4670
94925,10659000,980
94925,21483000,550
94925,30808000,480
94925,36601000,410
94925,138376000,930
94925,700609000,1320
94928,1206585000,20400
94928,84913000,6410
94928,201310000,5390
94928,201474000,3240
94928,172525000,1980
94928,389688000,2870
94928,156675000,510
94930,474299000,4250
94930,12360000,1050
94930,26835000,700
94930,34706000,540
94930,41121000,450
94930,137847000,940
94930,221430000,570
94931,328254000,4730
94931,17717000,1370
94931,43853000,1170
94931,45537000,730
94931,43436000,490
94931,103069000,750
94931,74642000,220
94937,52671000,510
94937,1852000,140
94937,4115000,110
94937,4625000,70
94937,4026000,50
94937,12631000,90
94937,25422000,50
94939,896769000,3690
94939,8049000,750
94939,15707000,400
94939,26605000,420
94939,28402000,320
94939,109654000,750
94939,708352000,1050
94941,4019650000,14950
94941,34738000,3160
94941,66797000,1730
94941,98445000,1500
94941,104052000,1150
94941,440647000,2950
94941,3274971000,4460
94945,991253000,8620
94945,26163000,2130
94945,60112000,1580
94945,66458000,1050
94945,69124000,780
94945,278982000,1930
94945,490414000,1150
94946,64964000,290
94946,914000,70
94946,2233000,60
94946,3086000,40
94946,7563000,50
94946,51168000,70
94947,1276895000,12100
94947,36535000,2970
94947,85182000,2240
94947,103502000,1640
94947,110424000,1240
94947,381369000,2660
94947,559883000,1350
94949,1005036000,8670
94949,27608000,2230
94949,62027000,1640
94949,68317000,1080
94949,69320000,780
94949,244619000,1680
94949,533145000,1260
94951,227405000,2220
94951,7942000,610
94951,17077000,450
94951,20102000,320
94951,17903000,200
94951,62314000,430
94951,102067000,210
94952,1530415000,16010
94952,52396000,4130
94952,129264000,3420
94952,148088000,2350
94952,141936000,1590
94952,451586000,3170
94952,607145000,1350
94954,1470752000,18460
94954,61347000,4940
94954,146095000,3910
94954,163349000,2600
94954,173556000,1960
94954,546301000,3890
94954,380104000,1160
94956,69721000,820
94956,3124000,240
94956,7587000,200
94956,7478000,120
94956,7279000,80
94956,16464000,120
94956,27789000,60
94960,1387459000,7270
94960,18315000,1590
94960,37169000,950
94960,50895000,790
94960,53536000,590
94960,232116000,1540
94960,995428000,1810
94965,1070046000,6080
94965,15789000,1280
94965,34411000,900
94965,48155000,740
94965,53957000,600
94965,194440000,1330
94965,723294000,1230
95003,1333390000,11590
95003,35294000,2920
95003,69461000,1830
95003,96830000,1510
95003,109746000,1230
95003,378589000,2610
95003,643470000,1490
95004,154198000,1940
95004,6991000,530
95004,15222000,400
95004,18639000,300
95004,19044000,210
95004,53909000,390
95004,40393000,110
95005,257911000,3050
95005,11094000,880
95005,20936000,550
95005,25585000,400
95005,26215000,300
95005,95133000,680
95005,78948000,240
95006,379874000,4410
95006,15120000,1170
95006,29946000,790
95006,37995000,600
95006,41826000,470
95006,142974000,1020
95006,112013000,360
95008,2870426000,23440
95008,64565000,5180
95008,151252000,4010
95008,196054000,3120
95008,207129000,2340
95008,701623000,4860
95008,1549803000,3930
95010,453067000,5360
95010,19758000,1520
95010,44156000,1170
95010,54445000,860
95010,50950000,570
95010,122895000,880
95010,160863000,360
95012,208536000,5180
95012,30379000,2050
95012,63954000,1820
95012,46104000,760
95012,25773000,300
95012,28630000,210
95012,13696000,40
95014,5599888000,26100
95014,51994000,4870
95014,96997000,2550
95014,134196000,2100
95014,171150000,1920
95014,883281000,5920
95014,4262270000,8740
95017,28528000,420
95017,2005000,150
95017,3732000,100
95017,4307000,70
95017,3221000,40
95017,6105000,40
95017,9158000,20
95018,334874000,3910
95018,14179000,1100
95018,28653000,760
95018,33950000,540
95018,36514000,410
95018,115643000,830
95018,105935000,270
95019,160112000,3870
95019,23819000,1630
95019,43830000,1220
95019,32653000,540
95019,19829000,230
95019,27989000,220
95019,11992000,30
95020,2348669000,27910
95020,111347000,8480
95020,224208000,6130
95020,216364000,3470
95020,203805000,2320
95020,732796000,5140
95020,860149000,2370
95023,1618018000,23360
95023,98523000,7410
95023,203703000,5570
95023,208026000,3360
95023,194938000,2230
95023,530979000,3860
95023,381849000,930
95030,3119183000,6590
95030,12484000,1210
95030,24667000,640
95030,34745000,540
95030,41480000,470
95030,182310000,1220
95030,2823497000,2510
95032,3809479000,13150
95032,28009000,2640
95032,54551000,1440
95032,81905000,1290
95032,97840000,1100
95032,375838000,2550
95032,3171336000,4130
95033,795917000,4150
95033,9558000,860
95033,18799000,490
95033,25160000,390
95033,31251000,350
95033,135456000,920
95033,575693000,1140
95035,3535408000,35240
